applicant_id,age,gender,education,employment_status,annual_income,monthly_expenses,existing_debts,loan_amount,loan_term,credit_score,debt_to_income_ratio,loan_to_income_ratio,approval_score,loan_approved,application_date
APP02382,25.0,Female,Master,Employed,123635.375,4611.0,5382.0,24680.0,180,586.0,0.0556,0.1952,63.92,1,2023-04-10
APP02383,38.0,Female,Associate,Employed,29777.0,1530.0,4210.0,61014.0,48,764.0,0.6536,2.049,62.77,1,2023-04-10
APP02384,34.0,Male,High School,Retired,32633.0,2143.0,2541.0,32083.0,84,613.0,0.2183,0.9831,39.1,0,2023-04-10
APP02385,35.0,Male,Bachelor,Retired,24911.0,745.0,3769.0,78299.0,60,682.0,0.7799,3.1431,28.8,0,2023-04-10
APP02386,27.0,Female,Master,Unemployed,26999.0,835.0,2600.0,20298.0,180,699.0,0.1464,0.7518,63.37,1,2023-04-10
APP02387,32.0,Male,Associate,Retired,19326.0,780.0,1926.0,94053.25,120,803.0,0.6382,5.3856,45.04,0,2023-04-10
APP02388,25.0,Male,Associate,Part-Time,56030.0,3352.0,11189.0,14440.0,120,578.0,0.2255,0.2577,50.88,1,2023-04-10
APP02389,43.0,Female,PhD,Employed,108937.0,4844.0,15543.0,77195.0,48,694.0,0.3198,0.7086,74.16,1,2023-04-10
APP02390,45.0,Female,PhD,Employed,123635.375,5619.75,2257.0,5000.0,120,555.0,0.0153,0.0277,70.37,1,2023-04-10
APP02391,21.0,Male,PhD,Employed,58312.0,2821.0,591.0,11157.0,84,822.0,0.0375,0.1913,96.86,1,2023-04-10
APP02392,25.0,Male,Master,Employed,78032.0,2797.0,4258.0,34145.0,60,546.0,0.1421,0.4376,60.47,1,2023-04-10
APP02393,21.0,Male,High School,Employed,21134.0,881.0,1783.0,19528.0,60,688.0,0.2692,0.924,65.37,1,2023-04-10
APP02394,28.0,Male,Associate,Self-Employed,69897.0,2716.0,3374.0,25341.0,48,805.0,0.1389,0.3625,86.05,1,2023-04-10
APP02395,34.0,Male,Associate,Part-Time,32658.0,1910.0,5163.0,27814.0,12,530.0,1.0098,0.8517,22.55,0,2023-04-10
APP02396,21.0,Female,Associate,Part-Time,69067.0,4386.0,2248.0,10376.0,36,709.0,0.0826,0.1502,72.61,1,2023-04-10
APP02397,25.0,Male,PhD,Self-Employed,102929.0,5619.75,18803.0,11017.0,24,550.0,0.2362,0.107,69.46,1,2023-04-10
APP02398,24.0,Male,Master,Retired,54917.0,2377.0,12220.0,32393.0,180,850.0,0.2618,0.5899,80.52,1,2023-04-10
APP02399,37.0,Male,Master,Self-Employed,55395.0,2548.0,1103.0,15786.0,180,460.0,0.0389,0.285,63.49,1,2023-04-10
APP02400,35.0,Other,High School,Part-Time,22490.0,679.0,3549.0,78655.0,180,498.0,0.391,3.4973,26.9,0,2023-04-10
APP02401,27.0,Male,Master,Employed,52702.0,2957.0,20325.5,23073.0,180,537.0,0.5175,0.4378,45.19,0,2023-04-11
APP02402,36.0,Male,Master,Employed,67527.0,3366.0,2169.0,47810.0,36,541.0,0.2681,0.708,55.22,1,2023-04-11
APP02403,29.0,Male,High School,Part-Time,18721.0,1171.0,6740.0,38341.0,60,702.0,0.7696,2.048,37.42,0,2023-04-11
APP02404,32.0,Female,Master,Employed,53434.0,1782.0,7466.0,16631.0,240,829.0,0.1553,0.3112,89.42,1,2023-04-11
APP02405,51.0,Female,Associate,Self-Employed,47299.0,2679.0,6342.0,5517.0,120,765.0,0.1457,0.1166,84.13,1,2023-04-11
APP02406,48.0,Male,High School,Employed,28443.0,1522.0,227.0,69421.0,12,673.0,2.4487,2.4407,41.74,0,2023-04-11
APP02407,22.0,Male,Bachelor,Self-Employed,44598.0,1608.0,9228.0,12294.0,60,650.0,0.262,0.2757,61.5,1,2023-04-11
APP02408,43.0,Male,Bachelor,Retired,50387.0,2660.0,4917.0,19477.0,12,589.0,0.4841,0.3865,31.22,0,2023-04-11
APP02409,43.0,Male,High School,Employed,37460.0,2379.0,7176.0,23844.0,48,689.0,0.3507,0.6365,52.52,1,2023-04-11
APP02410,23.0,Male,Associate,Part-Time,24781.0,1567.0,6157.0,25827.0,60,629.0,0.4569,1.0422,22.95,0,2023-04-11
APP02411,43.0,Male,PhD,Employed,35483.0,1951.0,3948.0,58079.0,240,668.0,0.1931,1.6368,78.0,1,2023-04-11
APP02412,50.0,Male,Bachelor,Employed,60580.0,1635.0,2781.0,27028.0,120,575.0,0.0905,0.4462,64.11,1,2023-04-11
APP02413,23.0,Male,Master,Employed,83081.0,5096.0,1902.0,24297.0,60,529.0,0.0814,0.2924,69.07,1,2023-04-11
APP02414,25.0,Male,Associate,Unemployed,6828.0,357.0,179.0,60764.0,60,652.0,1.8061,8.8992,26.44,0,2023-04-11
APP02415,45.0,Female,High School,Employed,97327.0,3692.0,20325.5,43500.0,180,650.0,0.3323,0.4469,60.43,1,2023-04-11
APP02416,37.0,Male,Associate,Self-Employed,14591.0,478.0,288.0,14936.0,48,590.0,0.2756,1.0236,36.83,0,2023-04-11
APP02417,40.0,Male,Associate,Employed,61676.0,1840.0,4492.0,10745.0,84,573.0,0.0977,0.1742,69.27,1,2023-04-11
APP02418,38.0,Male,Associate,Employed,59509.0,1612.0,3631.0,13919.0,48,705.0,0.1195,0.2339,83.93,1,2023-04-11
APP02419,38.0,Female,High School,Unemployed,8997.0,507.0,2707.0,25864.0,60,695.0,0.8758,2.8747,13.89,0,2023-04-11
APP02420,21.0,Female,Bachelor,Employed,53535.0,1864.0,5215.0,9928.0,12,837.0,0.2829,0.1854,86.35,1,2023-04-11
APP02421,45.0,Male,Associate,Employed,54875.0,1427.0,20325.5,28929.0,180,788.0,0.8351,0.5272,57.84,1,2023-04-11
APP02422,46.0,Male,Master,Employed,98366.0,4087.0,19709.0,24261.0,12,530.0,0.447,0.2466,41.52,0,2023-04-11
APP02423,32.0,Male,High School,Self-Employed,26257.0,1184.0,7496.0,5000.0,36,630.0,0.349,0.1904,58.29,1,2023-04-11
APP02424,34.0,Male,Bachelor,Self-Employed,62624.0,2007.0,975.0,8734.0,48,513.0,0.0504,0.1395,60.38,1,2023-04-11
APP02425,21.0,Male,High School,Employed,31309.0,840.0,1370.0,5000.0,120,466.0,0.0597,0.1597,47.08,0,2023-04-12
APP02426,40.0,Female,Bachelor,Employed,28370.0,932.0,619.0,20432.0,120,850.0,0.0938,0.7202,78.72,1,2023-04-12
APP02427,40.0,Male,High School,Employed,49114.0,2617.0,4589.0,63526.0,24,798.0,0.7402,1.2934,54.23,1,2023-04-12
APP02428,34.0,Female,PhD,Employed,55452.0,1576.0,10537.0,5928.0,12,587.0,0.2969,0.1069,50.04,1,2023-04-12
APP02429,46.0,Male,Master,Part-Time,15067.0,725.0,418.0,9341.0,180,774.0,0.0691,0.62,82.08,1,2023-04-12
APP02430,31.0,Female,Bachelor,Unemployed,7487.0,232.0,156.0,23600.0,120,789.0,0.336,3.1521,52.78,1,2023-04-12
APP02431,40.0,Female,High School,Self-Employed,25315.0,839.0,3620.0,11487.0,180,457.0,0.1732,0.4538,51.08,1,2023-04-12
APP02432,24.0,Male,Bachelor,Employed,81980.0,3392.0,3218.0,11442.0,120,735.0,0.0532,0.1396,81.07,1,2023-04-12
APP02433,34.0,Male,Master,Unemployed,13760.0,401.0,1347.0,41492.0,120,600.0,0.3994,3.0154,25.86,0,2023-04-12
APP02434,33.0,Male,High School,Part-Time,34247.0,1103.0,269.0,18107.0,60,688.0,0.1136,0.5287,57.72,1,2023-04-12
APP02435,37.0,Male,Bachelor,Self-Employed,38639.0,1527.0,6615.0,8189.0,84,850.0,0.2015,0.2119,73.58,1,2023-04-12
APP02436,31.0,Male,Master,Unemployed,19732.0,764.0,2306.0,5063.0,180,808.0,0.134,0.2566,68.49,1,2023-04-12
APP02437,33.0,Female,Master,Unemployed,52719.0,2963.0,8243.0,94053.25,36,637.0,1.1517,2.9862,23.61,0,2023-04-12
APP02438,43.0,Male,Master,Self-Employed,83758.0,2354.0,4047.0,66346.0,60,792.0,0.2067,0.7921,85.43,1,2023-04-12
APP02439,30.0,Female,Master,Employed,98045.0,5619.75,4802.0,18745.0,120,457.0,0.0681,0.1912,56.21,1,2023-04-12
APP02440,21.0,Male,PhD,Unemployed,20801.0,1227.0,5042.0,28862.0,84,700.0,0.4406,1.3875,54.31,1,2023-04-12
APP02441,52.0,Other,Bachelor,Employed,24075.0,1370.0,4578.0,18199.0,120,702.0,0.2657,0.7559,71.56,1,2023-04-12
APP02442,48.0,Male,Bachelor,Unemployed,13140.0,497.0,1708.0,40471.0,48,720.0,0.9,3.08,35.24,0,2023-04-12
APP02443,22.0,Female,Master,Part-Time,37139.0,2201.0,5510.0,13583.0,12,599.0,0.5141,0.3657,34.27,0,2023-04-12
APP02444,41.0,Male,Bachelor,Part-Time,21525.0,702.0,318.0,17421.0,12,688.0,0.8241,0.8093,34.32,0,2023-04-12
APP02445,29.0,Male,PhD,Employed,47261.0,1426.0,13746.0,38728.0,240,735.0,0.3318,0.8194,81.89,1,2023-04-12
APP02446,37.0,Female,High School,Employed,48548.0,1304.0,10699.0,86084.0,240,417.0,0.309,1.7732,44.4,0,2023-04-12
APP02447,37.0,Male,Bachelor,Employed,30145.0,1933.0,4037.0,48685.0,36,618.0,0.6723,1.615,33.42,0,2023-04-12
APP02448,32.0,Female,Associate,Unemployed,24218.0,916.0,9111.0,72195.0,36,559.0,1.3699,2.981,5.43,0,2023-04-12
APP02449,27.0,Female,Associate,Part-Time,22057.0,1394.0,611.0,20953.0,12,716.0,0.9776,0.9499,39.74,0,2023-04-13
APP02450,28.0,Male,Associate,Self-Employed,24863.0,903.0,4327.0,16343.0,36,787.0,0.3931,0.6573,68.09,1,2023-04-13
APP02451,25.0,Male,Master,Employed,49284.0,3095.0,20325.5,5706.0,48,588.0,0.5234,0.1158,43.85,0,2023-04-13
APP02452,26.0,Female,High School,Retired,17915.0,1122.0,997.0,28502.0,36,541.0,0.586,1.591,17.82,0,2023-04-13
APP02453,34.0,Male,Master,Retired,123635.375,5619.75,295.0,36433.0,180,661.0,0.0213,0.2852,70.47,1,2023-04-13
APP02454,27.0,Female,Bachelor,Employed,31498.0,1438.0,6272.0,21162.0,120,534.0,0.2663,0.6719,52.61,1,2023-04-13
APP02455,41.0,Female,Associate,Self-Employed,43246.0,2641.0,45.0,14452.0,24,627.0,0.1681,0.3342,59.0,1,2023-04-13
APP02456,49.0,Male,Associate,Unemployed,6368.0,411.0,1967.0,72745.0,120,616.0,1.4512,11.4235,16.88,0,2023-04-13
APP02457,29.0,Male,Bachelor,Unemployed,12584.0,484.0,109.0,44597.0,84,708.0,0.5149,3.5439,41.76,0,2023-04-13
APP02458,37.0,Female,Master,Retired,29454.0,1250.0,4673.0,76899.0,36,681.0,1.0289,2.6108,34.22,0,2023-04-13
APP02459,39.0,Male,Master,Employed,36056.0,1981.0,2560.0,12545.0,120,666.0,0.1058,0.3479,72.79,1,2023-04-13
APP02460,39.0,Male,Master,Self-Employed,63578.0,2385.0,2167.0,15266.0,24,813.0,0.1541,0.2401,93.18,1,2023-04-13
APP02461,35.0,Male,PhD,Self-Employed,69638.0,3928.0,20325.5,70441.0,36,676.0,0.68,1.0115,58.99,1,2023-04-13
APP02462,42.0,Male,Bachelor,Part-Time,18228.0,511.0,3749.0,25903.0,36,608.0,0.6794,1.4211,22.42,0,2023-04-13
APP02463,39.0,Male,Master,Part-Time,24338.0,1139.0,1519.0,17063.0,240,620.0,0.0975,0.7011,51.69,1,2023-04-13
APP02464,22.0,Male,Master,Retired,69139.0,2080.0,3466.0,18040.0,120,573.0,0.0762,0.2609,58.85,1,2023-04-13
APP02465,43.0,Female,Master,Self-Employed,59742.0,2223.0,11935.0,26665.0,60,548.0,0.289,0.4463,50.42,1,2023-04-13
APP02466,43.0,Male,High School,Part-Time,9731.0,348.0,2643.0,60015.0,180,511.0,0.6828,6.1674,11.32,0,2023-04-13
APP02467,27.0,Male,PhD,Employed,58361.0,3499.0,11014.0,23661.0,36,763.0,0.3239,0.4054,85.13,1,2023-04-13
APP02468,35.0,Other,Bachelor,Employed,50370.0,1665.0,7718.0,50636.0,240,578.0,0.2035,1.0053,53.36,1,2023-04-13
APP02469,41.0,Female,Master,Employed,32670.0,1917.0,1267.0,39100.0,120,681.0,0.1585,1.1968,80.74,1,2023-04-13
APP02470,32.0,Female,High School,Part-Time,38683.0,2246.0,11117.0,13324.0,84,620.0,0.3366,0.3444,44.54,0,2023-04-13
APP02471,45.0,Male,Bachelor,Retired,45386.0,2078.0,9428.0,13315.0,180,647.0,0.2273,0.2934,56.44,1,2023-04-13
APP02472,58.0,Female,Associate,Employed,85183.0,2959.0,9305.0,18765.0,120,765.0,0.1313,0.2203,91.16,1,2023-04-13
APP02473,27.0,Male,Associate,Employed,50693.0,1746.0,5448.0,9232.0,240,667.0,0.1166,0.1821,70.46,1,2023-04-14
APP02474,21.0,Male,High School,Part-Time,6022.0,267.0,760.0,17830.0,180,557.0,0.3236,2.9608,33.88,0,2023-04-14
APP02475,38.0,Male,Master,Self-Employed,123635.375,3831.0,20325.5,90286.0,36,593.0,0.4635,0.5977,48.85,0,2023-04-14
APP02476,42.0,Male,High School,Retired,13369.0,630.0,2718.0,26235.0,36,735.0,0.8574,1.9624,37.73,0,2023-04-14
APP02477,32.0,Female,Associate,Employed,28180.0,1823.0,8198.0,14571.0,24,698.0,0.5494,0.5171,47.2,0,2023-04-14
APP02478,49.0,Male,High School,Employed,37104.0,1166.0,3939.0,94053.25,36,742.0,1.2252,3.3572,47.83,0,2023-04-14
APP02479,21.0,Female,Bachelor,Employed,97647.0,4773.0,14352.0,12778.0,48,626.0,0.1797,0.1309,65.03,1,2023-04-14
APP02480,41.0,Female,Associate,Employed,70553.0,4591.0,20325.5,12462.0,12,510.0,0.4658,0.1766,46.2,0,2023-04-14
APP02481,28.0,Female,Associate,Employed,65553.0,3989.0,2599.0,71940.0,48,700.0,0.314,1.0974,76.77,1,2023-04-14
APP02482,52.0,Male,Bachelor,Employed,41943.0,2534.0,3693.0,45663.0,180,675.0,0.1606,1.0887,81.35,1,2023-04-14
APP02483,54.0,Female,Bachelor,Employed,41614.0,2465.0,6050.0,24244.0,180,677.0,0.1842,0.5826,75.22,1,2023-04-14
APP02484,27.0,Male,High School,Employed,40794.0,1545.0,15094.0,52340.0,12,511.0,1.653,1.283,37.03,0,2023-04-14
APP02485,29.0,Male,High School,Retired,19292.0,1198.0,46.0,34217.0,12,585.0,1.776,1.7736,14.0,0,2023-04-14
APP02486,43.0,Other,Associate,Employed,64999.0,4174.0,2330.0,10415.0,36,556.0,0.0893,0.1602,57.33,1,2023-04-14
APP02487,31.0,Male,PhD,Employed,111360.0,5084.0,4462.0,5000.0,240,689.0,0.0423,0.0449,90.22,1,2023-04-14
APP02488,34.0,Male,Bachelor,Part-Time,32942.0,1310.0,1953.0,17087.0,60,693.0,0.163,0.5187,59.19,1,2023-04-14
APP02489,35.0,Female,Bachelor,Self-Employed,15249.0,644.0,757.0,64083.0,246,645.0,0.1897,4.2024,61.43,1,2023-04-14
APP02490,21.0,Male,Associate,Self-Employed,48863.0,1902.0,6537.0,19095.0,240,746.0,0.1533,0.3908,79.89,1,2023-04-14
APP02491,34.0,Female,Bachelor,Unemployed,9284.0,314.0,3019.0,38873.0,240,799.0,0.5345,4.1871,53.32,1,2023-04-14
APP02492,28.0,Male,High School,Part-Time,18660.0,947.0,2836.0,31181.0,24,685.0,0.9875,1.671,24.12,0,2023-04-14
APP02493,30.0,Male,High School,Part-Time,11766.0,569.0,487.0,6940.0,60,717.0,0.1594,0.5898,66.78,1,2023-04-14
APP02494,49.0,Male,Bachelor,Self-Employed,27803.0,1230.0,8312.0,19436.0,246,595.0,0.3223,0.6991,43.29,0,2023-04-14
APP02495,22.0,Male,Bachelor,Part-Time,30897.0,895.0,4633.0,35850.0,36,577.0,0.5367,1.1603,15.02,0,2023-04-14
APP02496,43.0,Male,High School,Self-Employed,31586.0,1838.0,1170.0,14332.0,84,750.0,0.1019,0.4537,82.48,1,2023-04-14
APP02497,32.0,Female,Bachelor,Employed,65339.0,2109.0,4399.0,20130.0,48,562.0,0.1443,0.3081,62.97,1,2023-04-15
APP02498,32.0,Male,PhD,Part-Time,26287.0,782.0,6153.0,36805.0,60,719.0,0.5141,1.4001,58.81,1,2023-04-15
APP02499,42.0,Female,Bachelor,Self-Employed,109454.0,5577.0,20325.5,28512.0,240,821.0,0.2145,0.2605,88.46,1,2023-04-15
APP02500,38.0,Male,Bachelor,Part-Time,40432.0,1682.0,5212.0,62163.0,84,715.0,0.3485,1.5375,69.11,1,2023-04-15
APP02501,40.0,Male,PhD,Employed,85295.0,2344.0,2000.0,36568.0,120,641.0,0.0663,0.4287,81.49,1,2023-04-15
APP02502,44.0,Female,Master,Employed,57280.0,2280.0,13970.0,12522.0,120,515.0,0.2658,0.2186,56.59,1,2023-04-15
APP02503,31.0,Female,Bachelor,Retired,45043.0,2574.0,2483.0,18360.0,84,666.0,0.1134,0.4076,64.62,1,2023-04-15
APP02504,28.0,Male,Master,Employed,77546.0,3926.0,17176.0,27343.0,180,750.0,0.245,0.3526,89.56,1,2023-04-15
APP02505,24.0,Female,High School,Retired,23197.0,930.0,3628.0,78490.0,246,632.0,0.2692,3.3836,42.79,0,2023-04-15
APP02506,26.0,Female,Bachelor,Retired,49543.0,1634.0,2279.0,18419.0,246,752.0,0.0584,0.3718,67.78,1,2023-04-15
APP02507,60.5,Male,Associate,Part-Time,42514.0,2182.0,1522.0,6727.0,180,686.0,0.0463,0.1582,66.46,1,2023-04-15
APP02508,47.0,Female,High School,Self-Employed,20179.0,1250.0,424.0,38271.0,60,679.0,0.4003,1.8966,52.79,1,2023-04-15
APP02509,21.0,Male,Bachelor,Self-Employed,31892.0,1656.0,1325.0,14698.0,36,618.0,0.1952,0.4609,58.76,1,2023-04-15
APP02510,21.0,Female,High School,Part-Time,11614.0,683.0,299.0,9621.0,12,504.0,0.8541,0.8284,11.9,0,2023-04-15
APP02511,39.0,Female,Bachelor,Unemployed,5000.0,233.0,719.0,27310.0,36,607.0,1.9645,5.462,19.94,0,2023-04-15
APP02512,40.0,Female,Bachelor,Self-Employed,52257.0,2869.0,7158.0,58588.0,48,606.0,0.4173,1.1212,58.72,1,2023-04-15
APP02513,40.0,Male,Bachelor,Retired,39705.0,2475.0,5254.0,16998.0,24,707.0,0.3464,0.4281,68.35,1,2023-04-15
APP02514,32.0,Male,High School,Self-Employed,37343.0,2136.0,5752.0,40024.0,36,648.0,0.5113,1.0718,36.07,0,2023-04-15
APP02515,33.0,Female,High School,Retired,15763.0,991.0,3987.0,46422.0,24,,1.7254,2.945,43.05,0,2023-04-15
APP02516,38.0,Male,Bachelor,Employed,86096.0,3699.0,20325.5,50687.0,84,678.0,0.4513,0.5887,52.65,1,2023-04-15
APP02517,35.0,Male,PhD,Employed,78884.0,4944.0,3098.0,14975.0,24,599.0,0.1342,0.1898,67.12,1,2023-04-15
APP02518,21.0,Female,High School,Employed,40733.0,2073.0,5414.0,10972.0,120,568.0,0.1599,0.2694,55.21,1,2023-04-15
APP02519,32.0,Male,Associate,Employed,74205.0,4545.0,907.0,12236.0,48,589.0,0.0534,0.1649,51.34,1,2023-04-15
APP02520,26.0,Male,Master,Unemployed,11983.0,319.0,230.0,50654.0,120,666.0,0.4419,4.2272,36.37,0,2023-04-15
APP02521,36.0,Male,High School,Employed,96127.0,5038.0,15317.0,45885.0,240,612.0,0.1832,0.4773,71.79,1,2023-04-16
APP02522,60.5,Male,Master,Retired,30565.0,1844.0,3056.0,12509.0,24,542.0,0.3046,0.4093,43.71,0,2023-04-16
APP02523,38.0,Female,Bachelor,Employed,123635.375,4294.0,20325.5,94053.25,246,750.0,0.2501,1.1131,78.72,1,2023-04-16
APP02524,31.0,Female,Bachelor,Employed,30110.0,1583.0,2504.0,11371.0,120,665.0,0.1209,0.3776,78.01,1,2023-04-16
APP02525,44.0,Male,Associate,Employed,53972.0,3204.0,1105.0,59848.0,24,677.0,0.5749,1.1089,42.54,0,2023-04-16
APP02526,39.0,Female,Associate,Self-Employed,33240.0,1229.0,10251.0,90738.0,48,567.0,0.9908,2.7298,22.65,0,2023-04-16
APP02527,39.0,Female,Associate,Employed,72930.0,3054.0,946.0,29372.0,240,545.0,0.0331,0.4027,66.31,1,2023-04-16
APP02528,41.0,Female,Master,Employed,50173.0,2444.0,1576.0,14533.0,84,633.0,0.0728,0.2897,64.29,1,2023-04-16
APP02529,55.0,Male,Master,Unemployed,14740.0,687.0,717.0,14789.0,48,447.0,0.2995,1.0033,18.15,0,2023-04-16
APP02530,23.0,Female,Bachelor,Employed,35409.0,943.0,20325.5,21814.0,240,727.0,0.8308,0.6161,54.09,1,2023-04-16
APP02531,39.0,Male,Master,Employed,101821.0,2964.0,8237.0,63875.0,180,579.0,0.1227,0.6273,71.98,1,2023-04-16
APP02532,25.0,Female,Associate,Unemployed,6003.0,175.0,627.0,10302.0,120,623.0,0.2761,1.7161,33.65,0,2023-04-16
APP02533,40.0,Female,Bachelor,Employed,113744.0,4086.0,20325.5,6179.0,240,692.0,0.223,0.0543,75.39,1,2023-04-16
APP02534,25.0,Male,Bachelor,Employed,29792.0,1049.0,4521.0,35941.0,120,627.0,0.2724,1.2064,51.1,1,2023-04-16
APP02535,30.0,Female,Master,Employed,32518.0,1818.0,8982.0,42842.0,48,533.0,0.6056,1.3175,27.02,0,2023-04-16
APP02536,32.0,Male,Associate,Employed,67054.0,3276.0,6702.0,94053.25,84,800.0,0.3767,1.937,76.39,1,2023-04-16
APP02537,44.0,Female,Bachelor,Self-Employed,40114.0,2279.0,20325.5,8903.0,180,496.0,0.5521,0.2219,29.24,0,2023-04-16
APP02538,44.0,Male,Master,Employed,63496.0,1772.0,15178.0,24152.0,36,426.0,0.3658,0.3804,47.49,0,2023-04-16
APP02539,22.0,Female,Bachelor,Part-Time,20862.0,943.0,1605.0,68150.0,36,737.0,1.1658,3.2667,46.1,0,2023-04-16
APP02540,35.0,Male,High School,Part-Time,8900.0,342.0,640.0,29634.0,36,504.0,1.1818,3.3297,22.27,0,2023-04-16
APP02541,27.0,Male,Bachelor,Employed,47169.0,2849.0,18763.0,23009.0,36,775.0,0.5604,0.4878,68.43,1,2023-04-16
APP02542,22.0,Male,Associate,Retired,47056.0,2564.0,8140.0,50611.0,24,687.0,0.7108,1.0755,32.05,0,2023-04-16
APP02543,32.0,Male,Bachelor,Employed,80948.0,4955.0,11794.0,16655.0,180,678.0,0.1594,0.2057,76.58,1,2023-04-16
APP02544,31.0,Male,PhD,Employed,82566.0,2223.0,17563.0,53163.0,180,593.0,0.2556,0.6439,66.38,1,2023-04-16
APP02545,59.0,Female,Bachelor,Employed,85488.0,4704.0,10551.0,9868.0,36,567.0,0.1619,0.1154,62.4,1,2023-04-17
APP02546,39.0,Male,Bachelor,Employed,28860.0,1370.0,750.0,7978.0,120,612.0,0.0536,0.2764,53.9,1,2023-04-17
APP02547,21.0,Male,Bachelor,Self-Employed,45824.0,2720.0,2642.0,21614.0,120,562.0,0.1048,0.4717,53.24,1,2023-04-17
APP02548,29.0,Male,High School,Employed,41824.0,1929.0,5121.0,5000.0,48,770.0,0.1523,0.1195,73.64,1,2023-04-17
APP02549,45.0,Female,Associate,Part-Time,19518.0,927.0,53.0,28789.0,36,575.0,0.4944,1.475,19.61,0,2023-04-17
APP02550,55.0,Female,Master,Unemployed,11265.0,305.0,971.0,6727.0,48,700.0,0.2355,0.5972,52.58,1,2023-04-17
APP02551,21.0,Female,Bachelor,Employed,26894.0,1421.0,5687.0,33723.0,120,750.0,0.3369,1.2539,78.2,1,2023-04-17
APP02552,21.0,Female,High School,Unemployed,5000.0,181.0,134.0,31206.0,48,561.0,1.5871,6.2412,12.91,0,2023-04-17
APP02553,53.0,Male,Associate,Retired,37631.0,971.0,376.0,25479.0,48,687.0,0.1793,0.6771,54.34,1,2023-04-17
APP02554,38.0,Male,Bachelor,Employed,55359.0,1537.0,15013.0,38144.0,12,560.0,0.9602,0.689,30.41,0,2023-04-17
APP02555,26.0,Male,Master,Employed,100043.0,5619.75,14412.0,31677.0,240,632.0,0.1599,0.3166,69.29,1,2023-04-17
APP02556,40.0,Female,Master,Employed,51212.0,2018.0,1492.0,21281.0,120,604.0,0.0707,0.4155,73.36,1,2023-04-17
APP02557,21.0,Other,Associate,Employed,29175.0,1784.0,7183.0,94053.25,60,580.0,1.0442,3.9898,33.66,0,2023-04-17
APP02558,35.0,Male,PhD,Self-Employed,81149.0,5273.0,13064.0,36851.0,240,665.0,0.1837,0.4541,80.8,1,2023-04-17
APP02559,38.0,Male,Bachelor,Employed,75139.0,4831.0,4583.0,49887.0,48,528.0,0.227,0.6639,59.54,1,2023-04-17
APP02560,44.0,Male,Bachelor,Self-Employed,48030.0,2965.0,3399.0,63478.0,120,742.0,0.2029,1.3216,68.0,1,2023-04-17
APP02561,24.0,Male,Bachelor,Self-Employed,80515.0,5014.0,2046.0,45913.0,48,541.0,0.168,0.5702,61.0,1,2023-04-17
APP02562,35.0,Female,High School,Self-Employed,22822.0,845.0,6173.0,94053.25,48,523.0,1.8054,6.1397,13.39,0,2023-04-17
APP02563,25.0,Male,PhD,Employed,67828.0,2123.0,7237.0,30724.0,180,624.0,0.1369,0.453,74.21,1,2023-04-17
APP02564,37.0,Female,High School,Employed,33132.0,1710.0,4046.0,26753.0,180,612.0,0.1759,0.8075,56.28,1,2023-04-17
APP02565,26.0,Male,Associate,Employed,76931.0,3487.0,20325.5,15999.0,48,685.0,0.3744,0.208,60.03,1,2023-04-17
APP02566,30.0,Female,Master,Employed,70698.0,2058.0,169.0,21916.0,24,658.0,0.1574,0.31,80.14,1,2023-04-17
APP02567,25.0,Female,Bachelor,Retired,70418.0,3748.0,731.0,14988.0,60,487.0,0.0529,0.2128,54.39,1,2023-04-17
APP02568,41.0,Female,Master,Employed,32484.0,,858.0,46247.0,120,748.0,0.1688,1.4237,88.88,1,2023-04-17
APP02569,43.0,Female,Bachelor,Employed,52310.0,3188.0,239.0,12966.0,24,622.0,0.1285,0.2479,68.75,1,2023-04-18
APP02570,32.0,Female,Bachelor,Employed,53621.0,2701.0,8633.0,28539.0,120,674.0,0.2142,0.5322,80.39,1,2023-04-18
APP02571,35.0,Female,PhD,Part-Time,50129.0,2452.0,7555.0,42093.0,240,850.0,0.1927,0.8397,86.0,1,2023-04-18
APP02572,21.0,Female,High School,Unemployed,5000.0,216.0,177.0,30341.0,36,778.0,2.0581,6.0682,45.92,0,2023-04-18
APP02573,32.0,Female,Master,Self-Employed,123635.375,5619.75,3950.0,13138.0,180,671.0,0.0297,0.0807,82.18,1,2023-04-18
APP02574,34.0,Other,Associate,Employed,41938.0,2716.0,990.0,47058.0,24,512.0,0.5846,1.1221,33.2,0,2023-04-18
APP02575,60.5,Female,Master,Employed,37005.0,1138.0,17000.0,25127.0,120,514.0,0.5273,0.679,36.16,0,2023-04-18
APP02576,23.0,Female,High School,Self-Employed,37444.0,1632.0,6641.0,5000.0,180,766.0,0.1863,0.1335,79.5,1,2023-04-18
APP02577,49.0,Female,Bachelor,Retired,25149.0,1315.0,3321.0,12250.0,60,609.0,0.2295,0.4871,52.16,1,2023-04-18
APP02578,44.0,Male,Master,Self-Employed,123635.375,5619.75,16462.0,82529.0,36,633.0,0.156,0.2928,64.91,1,2023-04-18
APP02579,37.0,Male,Bachelor,Self-Employed,91151.0,3354.0,7758.0,88208.0,240,535.0,0.1335,0.9677,63.5,1,2023-04-18
APP02580,52.0,Male,Master,Employed,65329.0,2415.0,917.0,40982.0,12,694.0,0.6414,0.6273,47.58,0,2023-04-18
APP02581,38.0,Male,Master,Employed,60258.0,2093.0,20325.5,50375.0,84,764.0,0.9194,0.836,73.51,1,2023-04-18
