applicant_id,age,gender,education,employment_status,annual_income,monthly_expenses,existing_debts,loan_amount,loan_term,credit_score,debt_to_income_ratio,loan_to_income_ratio,approval_score,loan_approved,application_date
APP02066,29,Female,Bachelor,Self-Employed,28396,736.0,4551.0,35113,24,735.0,0.7785,1.2365,48.0,0,2023-03-28
APP02067,21,Female,Bachelor,Retired,44111,2796.0,463.0,12491,24,737.0,0.1521,0.2832,78.92,1,2023-03-28
APP02068,33,Male,Bachelor,Self-Employed,40572,2010.0,9250.0,15065,36,529.0,0.3518,0.3713,39.58,0,2023-03-28
APP02069,49,Male,Associate,Employed,72071,4128.0,7767.0,26121,84,680.0,0.1595,0.3624,71.05,1,2023-03-28
APP02070,44,Male,Associate,Employed,49254,2049.0,7909.0,26447,84,682.0,0.2373,0.537,66.74,1,2023-03-28
APP02071,44,Male,Bachelor,Part-Time,22072,1463.0,4894.0,11321,84,579.0,0.295,0.5129,49.95,0,2023-03-28
APP02072,47,Male,Master,Part-Time,23723,818.0,7374.0,63911,84,685.0,0.6957,2.6941,33.72,0,2023-03-28
APP02073,35,Male,High School,Employed,51791,1865.0,3868.0,48042,60,491.0,0.2602,0.9276,43.96,0,2023-03-28
APP02074,36,Male,Master,Self-Employed,131682,3574.0,32952.0,13524,180,557.0,0.2571,0.1027,54.42,1,2023-03-28
APP02075,28,Male,High School,Employed,26288,1687.0,1181.0,22772,240,709.0,0.0882,0.8663,75.93,1,2023-03-28
APP02076,31,Other,Associate,Retired,14188,624.0,2298.0,134273,48,652.0,2.5279,9.4638,36.42,0,2023-03-28
APP02077,41,Male,High School,Retired,29132,1547.0,473.0,30591,36,658.0,0.3663,1.0501,42.97,0,2023-03-28
APP02078,47,Male,High School,Retired,9978,535.0,30.0,36921,60,632.0,0.7431,3.7002,24.68,0,2023-03-28
APP02079,33,Male,Master,Part-Time,16588,1019.0,250.0,16528,12,703.0,1.0115,0.9964,40.01,0,2023-03-28
APP02080,30,Male,Bachelor,Part-Time,14407,759.0,831.0,20941,240,708.0,0.1304,1.4535,56.53,1,2023-03-28
APP02081,35,Female,High School,Employed,27878,1349.0,132.0,90134,36,729.0,1.0825,3.2332,51.29,1,2023-03-28
APP02082,41,Female,PhD,Part-Time,18847,1028.0,2814.0,29455,84,662.0,0.3726,1.5628,59.37,1,2023-03-28
APP02083,21,Female,Master,Unemployed,5000,281.0,285.0,25419,24,611.0,2.5989,5.0838,14.02,0,2023-03-28
APP02084,21,Male,Master,Retired,21672,709.0,4334.0,27068,84,594.0,0.3784,1.249,33.9,0,2023-03-28
APP02085,29,Female,PhD,Self-Employed,111525,3297.0,786.0,206139,12,544.0,1.8554,1.8484,48.55,0,2023-03-28
APP02086,22,Male,Associate,Employed,22064,620.0,808.0,27773,120,609.0,0.1625,1.2587,55.49,1,2023-03-28
APP02087,29,Male,Master,Self-Employed,59132,2399.0,4650.0,13848,360,589.0,0.0864,0.2342,50.87,1,2023-03-28
APP02088,33,Male,Bachelor,Self-Employed,142722,6529.0,10325.0,15926,48,810.0,0.1002,0.1116,93.22,1,2023-03-28
APP02089,30,Male,Master,Employed,62179,3149.0,1309.0,50241,48,545.0,0.2231,0.808,67.45,1,2023-03-29
APP02090,49,Male,Master,Employed,75631,4909.0,58300.0,8580,60,753.0,0.7935,0.1134,67.47,1,2023-03-29
APP02091,38,Male,Associate,Self-Employed,28560,1107.0,1433.0,38579,84,623.0,0.2431,1.3508,53.16,1,2023-03-29
APP02092,38,Other,Master,Employed,187982,10659.0,35998.0,15077,36,629.0,0.2182,0.0802,64.73,1,2023-03-29
APP02093,41,Male,Associate,Employed,31787,1498.0,1184.0,6081,180,690.0,0.05,0.1913,67.5,1,2023-03-29
APP02094,23,Male,Associate,Employed,37176,1270.0,11724.0,12282,36,508.0,0.4255,0.3304,41.93,0,2023-03-29
APP02095,45,Male,High School,Retired,39776,2014.0,2927.0,27502,12,570.0,0.765,0.6914,19.63,0,2023-03-29
APP02096,34,Female,PhD,Unemployed,13428,876.0,4656.0,82136,84,525.0,1.2206,6.1168,12.84,0,2023-03-29
APP02097,41,Male,Associate,Employed,42677,1287.0,2677.0,55863,24,611.0,0.7172,1.309,41.21,0,2023-03-29
APP02098,24,Female,Bachelor,Unemployed,8516,392.0,11.0,21269,120,559.0,0.251,2.4975,34.35,0,2023-03-29
APP02099,21,Female,Bachelor,Unemployed,8545,231.0,932.0,58556,36,781.0,2.3933,6.8527,44.68,0,2023-03-29
APP02100,43,Male,PhD,Employed,88496,3396.0,9876.0,20223,180,591.0,0.1268,0.2285,65.54,1,2023-03-29
APP02101,38,Male,Associate,Employed,54937,2794.0,1051.0,8323,60,412.0,0.0494,0.1515,48.89,0,2023-03-29
APP02102,25,Male,Master,Self-Employed,50820,3051.0,2041.0,27360,84,616.0,0.1171,0.5384,74.82,1,2023-03-29
APP02103,26,Female,Master,Employed,43448,2408.0,9972.0,8064,36,730.0,0.2914,0.1856,79.69,1,2023-03-29
APP02104,46,Male,Bachelor,Unemployed,7229,320.0,40.0,50671,36,813.0,2.342,7.0094,39.71,0,2023-03-29
APP02105,23,Male,Bachelor,Employed,24327,1529.0,2453.0,51261,120,627.0,0.3116,2.1072,45.61,0,2023-03-29
APP02106,51,Male,Master,Employed,28771,1082.0,3262.0,13306,48,598.0,0.229,0.4625,47.34,0,2023-03-29
APP02107,25,Female,Master,Retired,44361,2502.0,7765.0,30226,60,648.0,0.3113,0.6814,52.79,1,2023-03-29
APP02108,41,Male,Master,Employed,101891,4559.0,583.0,29996,60,691.0,0.0646,0.2944,85.2,1,2023-03-29
APP02109,31,Male,Associate,Unemployed,12881,804.0,1702.0,54044,36,537.0,1.5307,4.1956,7.22,0,2023-03-29
APP02110,41,Female,Master,Employed,19367,1127.0,9.0,9936,180,625.0,0.0347,0.513,60.08,1,2023-03-29
APP02111,29,Female,Bachelor,Employed,43367,2713.0,2004.0,43459,240,645.0,0.0963,1.0021,58.83,1,2023-03-29
APP02112,33,Female,Bachelor,Employed,28252,958.0,2934.0,9382,60,654.0,0.1703,0.3321,77.02,1,2023-03-29
APP02113,35,Male,Master,Employed,68475,3618.0,24879.0,50098,240,635.0,0.3999,0.7316,55.31,1,2023-03-30
APP02114,24,Female,High School,Employed,27845,1552.0,565.0,62953,240,556.0,0.1333,2.2608,52.18,1,2023-03-30
APP02115,42,Female,Master,Employed,85675,4792.0,2383.0,15745,36,683.0,0.0891,0.1838,77.35,1,2023-03-30
APP02116,29,Male,Bachelor,Self-Employed,53408,2456.0,8863.0,71346,36,645.0,0.6112,1.3359,36.41,0,2023-03-30
APP02117,32,Female,Master,Self-Employed,27164,691.0,1914.0,7637,60,645.0,0.1267,0.2811,57.03,1,2023-03-30
APP02118,25,Male,High School,Employed,21158,759.0,3099.0,64839,84,541.0,0.5843,3.0645,23.48,0,2023-03-30
APP02119,21,Female,Bachelor,Part-Time,24581,945.0,19664.0,85030,48,714.0,1.6648,3.4592,36.1,0,2023-03-30
APP02120,33,Male,Master,Employed,66663,4033.0,43327.0,35477,48,555.0,0.783,0.5322,41.57,0,2023-03-30
APP02121,59,Female,High School,Employed,16991,1020.0,1112.0,23007,60,811.0,0.3363,1.3541,71.41,1,2023-03-30
APP02122,42,Male,High School,Self-Employed,17507,514.0,1840.0,34542,120,532.0,0.3024,1.973,42.15,0,2023-03-30
APP02123,34,Female,PhD,Employed,75628,4883.0,26665.0,16597,24,726.0,0.4623,0.2195,73.64,1,2023-03-30
APP02124,32,Male,Associate,Employed,20653,673.0,299.0,219630,120,459.0,1.0779,10.6343,17.41,0,2023-03-30
APP02125,35,Female,PhD,Employed,31925,1349.0,2882.0,16827,240,424.0,0.1166,0.5271,55.83,1,2023-03-30
APP02126,40,Female,High School,Part-Time,13733,466.0,976.0,77181,120,594.0,0.6331,5.6201,11.76,0,2023-03-30
APP02127,23,Male,Bachelor,Self-Employed,42238,2570.0,2213.0,14868,36,424.0,0.1697,0.352,57.58,1,2023-03-30
APP02128,46,Female,Master,Employed,41075,2309.0,31734.0,96514,24,722.0,1.9474,2.3497,57.21,1,2023-03-30
APP02129,42,Other,Bachelor,Employed,34479,1369.0,6840.0,134573,60,647.0,0.979,3.903,35.99,0,2023-03-30
APP02130,42,Male,Bachelor,Part-Time,24680,1318.0,1822.0,36636,360,790.0,0.1233,1.4844,70.66,1,2023-03-30
APP02131,39,Male,Bachelor,Self-Employed,37617,1229.0,9965.0,33837,180,633.0,0.3249,0.8995,50.33,1,2023-03-30
APP02132,35,Male,Master,Employed,66019,2702.0,6661.0,12515,84,674.0,0.128,0.1896,90.17,1,2023-03-30
APP02133,41,Male,Associate,Employed,34449,1402.0,10656.0,11378,36,623.0,0.4194,0.3303,49.43,0,2023-03-30
APP02134,40,Male,Bachelor,Employed,53307,1861.0,2476.0,34143,120,562.0,0.1105,0.6405,59.34,1,2023-03-30
APP02135,31,Male,High School,Self-Employed,58555,3601.0,2222.0,86383,180,609.0,0.1363,1.4752,56.62,1,2023-03-30
APP02136,29,Male,Bachelor,Part-Time,37289,1986.0,1588.0,17351,240,529.0,0.0659,0.4653,52.57,1,2023-03-30
APP02137,36,Male,Associate,Employed,79347,2909.0,9203.0,157368,84,688.0,0.3993,1.9833,60.27,1,2023-03-31
APP02138,50,Male,Associate,Employed,63357,2223.0,3272.0,16512,84,619.0,0.0889,0.2606,68.6,1,2023-03-31
APP02139,22,Female,Bachelor,Part-Time,27615,711.0,659.0,32322,84,639.0,0.1911,1.1705,65.01,1,2023-03-31
APP02140,21,Female,High School,Self-Employed,30391,1198.0,23825.0,32390,240,850.0,0.8372,1.0658,48.21,0,2023-03-31
APP02141,36,Male,High School,Self-Employed,31093,1459.0,10759.0,24804,120,609.0,0.4258,0.7977,44.7,0,2023-03-31
APP02142,35,Female,Bachelor,Employed,31606,1155.0,4778.0,5244,48,681.0,0.1927,0.1659,71.44,1,2023-03-31
APP02143,36,Female,Bachelor,Self-Employed,54045,2928.0,18008.0,16395,120,644.0,0.3635,0.3034,52.64,1,2023-03-31
APP02144,37,Female,Master,Self-Employed,99346,4188.0,40838.0,31562,240,765.0,0.427,0.3177,77.58,1,2023-03-31
APP02145,32,Male,Bachelor,Employed,34103,1302.0,5766.0,24914,84,673.0,0.2734,0.7306,62.04,1,2023-03-31
APP02146,49,Male,High School,Retired,20209,1295.0,2216.0,44755,84,622.0,0.426,2.2146,35.13,0,2023-03-31
APP02147,21,Female,Bachelor,Part-Time,17468,627.0,5599.0,49289,120,850.0,0.6027,2.8217,45.72,0,2023-03-31
APP02148,26,Female,High School,Unemployed,7620,316.0,958.0,22201,120,564.0,0.4171,2.9135,7.34,0,2023-03-31
APP02149,33,Female,Master,Self-Employed,53262,2179.0,1083.0,12457,24,630.0,0.1373,0.2339,60.88,1,2023-03-31
APP02150,21,Female,PhD,Employed,50802,1780.0,3482.0,92841,120,741.0,0.2513,1.8275,79.42,1,2023-03-31
APP02151,33,Male,Bachelor,Employed,34892,1188.0,3090.0,9096,60,568.0,0.1407,0.2607,49.61,0,2023-03-31
APP02152,51,Male,Bachelor,Employed,63048,2370.0,25903.0,16709,240,726.0,0.4241,0.265,73.75,1,2023-03-31
APP02153,35,Male,Associate,Unemployed,7939,484.0,1281.0,13630,360,602.0,0.2186,1.7168,32.21,0,2023-03-31
APP02154,37,Male,Bachelor,Employed,39568,2253.0,12355.0,48882,60,750.0,0.5593,1.2354,59.78,1,2023-03-31
APP02155,22,Female,Master,Part-Time,36312,1938.0,7718.0,77158,360,747.0,0.2834,2.1249,77.84,1,2023-03-31
APP02156,28,Male,High School,Employed,27891,1228.0,1551.0,23412,48,640.0,0.2655,0.8394,59.14,1,2023-03-31
APP02157,31,Male,Associate,Self-Employed,80503,3715.0,15316.0,32332,120,549.0,0.2304,0.4016,55.96,1,2023-03-31
APP02158,31,Female,Bachelor,Self-Employed,33136,1197.0,1079.0,37911,24,610.0,0.6046,1.1441,43.05,0,2023-03-31
APP02159,47,Male,Master,Self-Employed,63843,1793.0,5022.0,113914,36,648.0,0.6734,1.7843,43.64,0,2023-03-31
APP02160,40,Other,Bachelor,Part-Time,12142,471.0,2987.0,6510,180,738.0,0.2817,0.5362,60.69,1,2023-03-31
APP02161,23,Other,PhD,Retired,37093,1693.0,5266.0,48794,240,682.0,0.2077,1.3155,56.72,1,2023-04-01
APP02162,37,Female,High School,Employed,14816,405.0,3878.0,36359,84,703.0,0.6123,2.454,51.39,1,2023-04-01
APP02163,39,Male,Bachelor,Employed,71193,2041.0,3139.0,19996,48,684.0,0.1143,0.2809,87.78,1,2023-04-01
APP02164,46,Male,Master,Employed,93490,3361.0,19426.0,34925,60,734.0,0.2825,0.3736,87.54,1,2023-04-01
APP02165,50,Male,Associate,Self-Employed,67837,2733.0,2300.0,48662,180,629.0,0.0817,0.7173,72.12,1,2023-04-01
APP02166,24,Male,Bachelor,Employed,49733,2058.0,5879.0,42895,36,666.0,0.4057,0.8625,47.31,0,2023-04-01
APP02167,26,Male,High School,Unemployed,5000,149.0,426.0,151266,48,652.0,7.6485,30.2532,33.7,0,2023-04-01
APP02168,22,Other,High School,Employed,22997,791.0,2804.0,29791,180,606.0,0.2083,1.2954,48.48,0,2023-04-01
APP02169,32,Male,High School,Self-Employed,81122,2912.0,1772.0,27488,240,751.0,0.0388,0.3388,97.78,1,2023-04-01
APP02170,39,Female,PhD,Unemployed,30147,838.0,2026.0,23270,24,749.0,0.4531,0.7719,55.66,1,2023-04-01
APP02171,44,Male,Bachelor,Self-Employed,57330,2212.0,9453.0,41872,180,770.0,0.2136,0.7304,84.86,1,2023-04-01
APP02172,34,Female,Master,Self-Employed,54168,,6643.0,26221,120,573.0,0.171,0.4841,56.28,1,2023-04-01
APP02173,31,Female,Associate,Employed,82602,4486.0,9865.0,27188,36,685.0,0.2291,0.3291,71.79,1,2023-04-01
APP02174,36,Male,Bachelor,Employed,34639,1423.0,3715.0,27289,120,759.0,0.186,0.7878,75.45,1,2023-04-01
APP02175,26,Male,Bachelor,Self-Employed,60459,2334.0,26121.0,24156,120,800.0,0.472,0.3995,74.65,1,2023-04-01
APP02176,55,Female,PhD,Employed,144559,4376.0,59126.0,16532,36,499.0,0.4471,0.1144,39.22,0,2023-04-01
APP02177,21,Female,Master,Part-Time,20974,722.0,1404.0,37589,84,649.0,0.323,1.7922,45.51,0,2023-04-01
APP02178,36,Female,Master,Part-Time,48234,1673.0,3137.0,21417,120,631.0,0.1094,0.444,67.72,1,2023-04-01
APP02179,55,Male,High School,Part-Time,22258,1470.0,2702.0,43955,36,809.0,0.7797,1.9748,47.6,0,2023-04-01
APP02180,35,Male,Bachelor,Employed,48061,2874.0,724.0,29396,60,429.0,0.1374,0.6116,46.35,0,2023-04-01
APP02181,33,Female,Bachelor,Unemployed,5966,152.0,323.0,19746,24,545.0,1.709,3.3098,4.3,0,2023-04-01
APP02182,31,Female,PhD,Employed,51187,2595.0,2015.0,94076,48,793.0,0.4988,1.8379,70.01,1,2023-04-01
APP02183,33,Male,Associate,Employed,48156,1717.0,1826.0,24788,36,603.0,0.2095,0.5147,59.39,1,2023-04-01
APP02184,48,Female,Associate,Employed,20451,600.0,3121.0,44278,84,519.0,0.4619,2.1651,33.38,0,2023-04-01
APP02185,21,Male,Bachelor,Employed,52332,2846.0,3807.0,15367,36,801.0,0.1706,0.2936,92.02,1,2023-04-02
APP02186,50,Male,Associate,Employed,54611,1664.0,1537.0,5321,60,506.0,0.0476,0.0974,51.71,1,2023-04-02
APP02187,21,Male,High School,Employed,56158,2442.0,18409.0,17092,48,752.0,0.4039,0.3044,75.09,1,2023-04-02
APP02188,32,Male,Master,Retired,19003,975.0,5907.0,5000,120,493.0,0.3372,0.2631,39.63,0,2023-04-02
APP02189,30,Male,Bachelor,Employed,94667,4553.0,28170.0,22259,120,505.0,0.3211,0.2351,60.44,1,2023-04-02
APP02190,40,Male,Master,Part-Time,74376,4889.0,5528.0,87109,24,670.0,0.6599,1.1712,59.39,1,2023-04-02
APP02191,21,Male,Master,Employed,78232,4517.0,688.0,13039,360,565.0,0.0144,0.1667,68.63,1,2023-04-02
APP02192,39,Female,Associate,Employed,24796,1419.0,419.0,5000,120,677.0,0.0371,0.2016,68.84,1,2023-04-02
APP02193,55,Female,Bachelor,Self-Employed,45764,1822.0,2217.0,89340,84,830.0,0.3273,1.9522,90.38,1,2023-04-02
APP02194,21,Female,High School,Self-Employed,36858,934.0,1373.0,18392,60,634.0,0.1371,0.499,59.25,1,2023-04-02
APP02195,36,Female,Master,Employed,72954,4056.0,22667.0,26566,36,812.0,0.4321,0.3641,79.24,1,2023-04-02
APP02196,28,Male,Bachelor,Employed,49562,3303.0,31927.0,50545,360,682.0,0.6782,1.0198,55.21,1,2023-04-02
APP02197,39,Female,Bachelor,Employed,56420,2364.0,14357.0,40885,12,745.0,0.9791,0.7247,54.99,1,2023-04-02
APP02198,35,Female,Associate,Employed,39819,2630.0,7817.0,49040,120,414.0,0.3195,1.2316,38.09,0,2023-04-02
APP02199,28,Male,Bachelor,Unemployed,11193,345.0,1491.0,55289,84,,0.8389,4.9396,29.52,0,2023-04-02
APP02200,39,Male,Associate,Self-Employed,36407,1359.0,8023.0,6654,240,698.0,0.2295,0.1828,66.16,1,2023-04-02
APP02201,53,Male,Bachelor,Employed,41394,1329.0,18242.0,8677,60,613.0,0.4826,0.2096,49.1,0,2023-04-02
APP02202,33,Female,Master,Part-Time,23889,1070.0,3295.0,68660,84,839.0,0.5485,2.8741,60.3,1,2023-04-02
APP02203,42,Male,Master,Employed,166207,9674.0,4187.0,14394,120,600.0,0.0339,0.0866,78.13,1,2023-04-02
APP02204,22,Female,Associate,Unemployed,17326,679.0,465.0,15707,12,489.0,0.9334,0.9066,4.94,0,2023-04-02
APP02205,25,Female,Bachelor,Unemployed,12941,812.0,1701.0,9795,24,728.0,0.5099,0.7569,40.59,0,2023-04-02
APP02206,39,Female,Master,Retired,74175,3538.0,4513.0,19458,36,507.0,0.1483,0.2623,60.96,1,2023-04-02
APP02207,49,Female,High School,Employed,51151,2270.0,18496.0,20344,36,657.0,0.4942,0.3977,46.99,0,2023-04-02
APP02208,38,Female,Master,Self-Employed,76750,4435.0,10888.0,12708,12,783.0,0.3074,0.1656,80.55,1,2023-04-02
APP02209,31,Male,Associate,Employed,19627,573.0,3322.0,11585,120,699.0,0.2283,0.5903,56.57,1,2023-04-03
APP02210,34,Male,Bachelor,Self-Employed,47298,2707.0,41.0,34715,180,625.0,0.0498,0.734,65.72,1,2023-04-03
APP02211,22,Female,Bachelor,Employed,41459,1456.0,4296.0,14099,360,614.0,0.115,0.3401,62.76,1,2023-04-03
APP02212,41,Male,Bachelor,Employed,27818,1020.0,2354.0,16563,60,776.0,0.2037,0.5954,90.65,1,2023-04-03
APP02213,43,Male,Master,Part-Time,15155,757.0,2781.0,5000,48,528.0,0.266,0.3299,42.21,0,2023-04-03
APP02214,30,Male,High School,Employed,43900,2747.0,3175.0,126824,180,727.0,0.2649,2.8889,73.6,1,2023-04-03
APP02215,30,Female,Associate,Part-Time,24503,1203.0,13797.0,57151,180,850.0,0.7186,2.3324,42.97,0,2023-04-03
APP02216,37,Male,Bachelor,Part-Time,13672,711.0,2274.0,18108,120,704.0,0.2988,1.3245,65.58,1,2023-04-03
APP02217,30,Female,Master,Self-Employed,48278,2769.0,7810.0,13104,48,626.0,0.2296,0.2714,53.94,1,2023-04-03
APP02218,34,Male,Associate,Employed,74465,2666.0,28120.0,27138,240,633.0,0.3958,0.3644,56.58,1,2023-04-03
APP02219,55,Male,Master,Employed,41089,2443.0,32871.0,26549,36,601.0,1.0154,0.6461,40.82,0,2023-04-03
APP02220,32,Female,Bachelor,Retired,32034,1358.0,1059.0,9693,12,584.0,0.3356,0.3026,43.6,0,2023-04-03
APP02221,31,Male,High School,Employed,31208,1008.0,7787.0,5000,180,661.0,0.2602,0.1602,63.43,1,2023-04-03
APP02222,28,Female,Master,Self-Employed,90296,3574.0,2398.0,17661,84,717.0,0.0545,0.1956,79.27,1,2023-04-03
APP02223,42,Female,High School,Self-Employed,24601,867.0,2253.0,7702,36,811.0,0.1959,0.3131,65.65,1,2023-04-03
APP02224,33,Female,Bachelor,Retired,30767,1062.0,487.0,30856,120,454.0,0.1161,1.0029,38.34,0,2023-04-03
APP02225,28,Male,High School,Unemployed,7466,274.0,1093.0,31022,120,406.0,0.5619,4.1551,6.4,0,2023-04-03
APP02226,48,Female,Bachelor,Self-Employed,60500,1968.0,5736.0,12350,180,813.0,0.1084,0.2041,91.87,1,2023-04-03
APP02227,49,Female,Bachelor,Employed,50997,2693.0,7578.0,17541,48,655.0,0.2346,0.344,66.99,1,2023-04-03
APP02228,28,Female,Bachelor,Employed,58238,2863.0,9898.0,110242,12,660.0,2.0629,1.893,58.84,1,2023-04-03
APP02229,21,Male,Bachelor,Employed,146661,7629.0,21253.0,50016,84,700.0,0.1936,0.341,95.43,1,2023-04-03
APP02230,45,Male,Bachelor,Part-Time,88212,3468.0,4607.0,18735,180,631.0,0.0664,0.2124,67.22,1,2023-04-03
APP02231,28,Female,Associate,Unemployed,6053,345.0,1646.0,168310,36,847.0,9.5406,27.806,35.38,0,2023-04-03
APP02232,42,Female,Bachelor,Unemployed,5000,152.0,601.0,10326,60,699.0,0.5332,2.0652,36.16,0,2023-04-03
APP02233,21,Male,PhD,Self-Employed,108936,5315.0,10997.0,14042,48,605.0,0.1332,0.1289,75.7,1,2023-04-04
APP02234,43,Male,Master,Self-Employed,76941,2806.0,50177.0,24626,12,614.0,0.9722,0.3201,40.39,0,2023-04-04
APP02235,22,Male,High School,Employed,58328,2740.0,2916.0,7904,240,635.0,0.0568,0.1355,61.48,1,2023-04-04
APP02236,42,Male,High School,Employed,39567,1522.0,4456.0,112673,36,572.0,1.0618,2.8477,20.81,0,2023-04-04
APP02237,35,Male,PhD,Employed,75717,4386.0,13023.0,31148,120,818.0,0.2131,0.4114,88.43,1,2023-04-04
APP02238,25,Male,Bachelor,Unemployed,17240,1071.0,345.0,14300,48,662.0,0.2274,0.8295,40.28,0,2023-04-04
APP02239,30,Female,Bachelor,Employed,92446,5171.0,6064.0,38492,48,532.0,0.1697,0.4164,67.78,1,2023-04-04
APP02240,41,Male,Master,Unemployed,6371,205.0,1546.0,30237,240,690.0,0.48,4.746,32.65,0,2023-04-04
APP02241,36,Female,Associate,Self-Employed,30469,1110.0,1234.0,21084,120,793.0,0.1097,0.692,75.29,1,2023-04-04
APP02242,40,Male,Bachelor,Employed,46499,2943.0,4741.0,10231,120,756.0,0.124,0.22,91.59,1,2023-04-04
APP02243,54,Male,PhD,Employed,77240,3338.0,11539.0,8527,120,574.0,0.1604,0.1104,67.01,1,2023-04-04
APP02244,21,Male,Bachelor,Employed,43783,2811.0,7304.0,154730,48,539.0,1.0503,3.534,39.25,0,2023-04-04
APP02245,51,Male,High School,Employed,42634,1763.0,8333.0,9116,84,792.0,0.226,0.2138,80.67,1,2023-04-04
APP02246,36,Female,High School,Unemployed,11293,730.0,3404.0,104649,48,487.0,2.6181,9.2667,-5.19,0,2023-04-04
APP02247,26,Female,Associate,Employed,98600,6268.0,7380.0,13686,180,687.0,0.0841,0.1388,73.52,1,2023-04-04
APP02248,21,Male,Master,Part-Time,42560,2235.0,7828.0,50616,84,593.0,0.3538,1.1893,34.21,0,2023-04-04
APP02249,33,Male,Associate,Unemployed,5441,138.0,1075.0,39040,36,781.0,2.5893,7.1752,41.82,0,2023-04-04
APP02250,44,Male,High School,Employed,31876,1328.0,1707.0,45813,240,544.0,0.1254,1.4372,56.42,1,2023-04-04
APP02251,33,Female,PhD,Unemployed,14162,891.0,7322.0,48320,84,570.0,1.0044,3.4119,7.28,0,2023-04-04
APP02252,50,Female,High School,Self-Employed,48822,3021.0,14676.0,7411,60,711.0,0.331,0.1518,69.38,1,2023-04-04
APP02253,21,Male,High School,Unemployed,8332,273.0,427.0,15660,12,729.0,1.9307,1.8795,35.76,0,2023-04-04
APP02254,34,Female,Associate,Employed,116154,4835.0,19586.0,9005,240,785.0,0.1725,0.0775,86.2,1,2023-04-04
APP02255,22,Female,Associate,Employed,33081,1978.0,6277.0,31302,360,697.0,0.2213,0.9462,60.82,1,2023-04-04
APP02256,38,Male,Bachelor,Employed,59419,2916.0,5033.0,9333,84,684.0,0.1071,0.1571,74.0,1,2023-04-04
APP02257,43,Male,PhD,Employed,238666,14392.0,71356.0,5514,60,754.0,0.3036,0.0231,100.34,1,2023-04-05
APP02258,30,Female,Master,Unemployed,9512,565.0,1672.0,22248,60,512.0,0.6436,2.3389,15.72,0,2023-04-05
APP02259,21,Female,Bachelor,Unemployed,10542,662.0,1697.0,5000,48,562.0,0.2795,0.4743,34.75,0,2023-04-05
APP02260,36,Male,Bachelor,Retired,18338,548.0,686.0,33090,84,521.0,0.2952,1.8044,42.01,0,2023-04-05
APP02261,39,Male,Bachelor,Employed,51074,1585.0,4014.0,9836,24,381.0,0.1749,0.1926,52.13,1,2023-04-05
APP02262,39,Male,Associate,Employed,28208,802.0,2407.0,13732,240,734.0,0.1097,0.4868,84.22,1,2023-04-05
APP02263,47,Male,High School,Self-Employed,63706,4075.0,12642.0,5000,36,792.0,0.2246,0.0785,77.65,1,2023-04-05
APP02264,24,Female,PhD,Employed,79151,3545.0,11437.0,100718,120,705.0,0.2717,1.2725,71.11,1,2023-04-05
APP02265,41,Male,High School,Employed,21496,595.0,289.0,8347,48,688.0,0.1105,0.3883,53.0,1,2023-04-05
APP02266,46,Female,High School,Self-Employed,57464,2206.0,3169.0,20106,36,658.0,0.1718,0.3499,66.42,1,2023-04-05
APP02267,21,Female,Bachelor,Employed,53628,2125.0,5153.0,6416,84,655.0,0.1132,0.1196,72.34,1,2023-04-05
APP02268,38,Male,Bachelor,Self-Employed,86831,5099.0,17382.0,13786,120,819.0,0.2161,0.1588,82.32,1,2023-04-05
APP02269,29,Male,High School,Employed,19331,1075.0,3946.0,109256,120,804.0,0.7693,5.6519,52.75,1,2023-04-05
APP02270,34,Male,High School,Self-Employed,45390,2438.0,4591.0,34131,36,591.0,0.3518,0.7519,45.0,0,2023-04-05
APP02271,38,Female,Bachelor,Part-Time,36081,934.0,673.0,15079,48,760.0,0.1231,0.4179,79.27,1,2023-04-05
APP02272,30,Male,Bachelor,Employed,39668,2496.0,2062.0,26177,180,772.0,0.096,0.6599,88.24,1,2023-04-05
APP02273,28,Female,Associate,Retired,13321,452.0,587.0,17180,120,715.0,0.173,1.2897,59.6,1,2023-04-05
APP02274,35,Female,Bachelor,Self-Employed,52812,2704.0,12031.0,24985,120,688.0,0.2751,0.4731,63.4,1,2023-04-05
APP02275,24,Male,Bachelor,Retired,54351,1498.0,1617.0,48780,48,685.0,0.2541,0.8975,65.5,1,2023-04-05
APP02276,24,Female,Master,Employed,111896,3177.0,10495.0,20642,180,501.0,0.1061,0.1845,68.54,1,2023-04-05
APP02277,41,Other,Associate,Self-Employed,36996,939.0,6164.0,32080,60,492.0,0.34,0.8671,42.39,0,2023-04-05
APP02278,23,Male,High School,Employed,18065,877.0,9067.0,32506,60,728.0,0.8618,1.7994,48.07,0,2023-04-05
APP02279,41,Male,Bachelor,Unemployed,7902,404.0,6321.0,20724,48,539.0,1.4556,2.6226,11.83,0,2023-04-05
APP02280,39,Female,Master,Self-Employed,55461,1503.0,25422.0,14931,24,511.0,0.593,0.2692,40.91,0,2023-04-05
APP02281,21,Female,High School,Employed,42896,1591.0,8150.0,17674,60,442.0,0.2724,0.412,42.34,0,2023-04-06
APP02282,28,Male,Bachelor,Part-Time,23256,1406.0,4786.0,47067,12,602.0,2.2297,2.0239,20.9,0,2023-04-06
APP02283,46,Male,High School,Employed,23545,688.0,5028.0,50308,60,687.0,0.6409,2.1367,28.18,0,2023-04-06
